asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
AAPL,Company,AAPL,KEYWORD_SEARCH,Spigen Core Armor MagFit Case for iPhone 17 Pro Max $4.5 (2 replies),"Spigen Core Armor MagFit Case for iPhone 17 Pro Max

https://www.verizon.com/products/...sku6033367",Slickdeals.net,2026-02-03T09:26:10Z,Positive,0.9134273529052734,0.0865726992487907,0.9134273529052734,https://slickdeals.net/f/19169110-spigen-core-armor-magfit-case-for-iphone-17-pro-max-4-5,0,8.401959348702803e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,FilmLight Baselight v7– Truelight Colour Space Improvements,"FilmLight’s Baselight v7 features key improvements and changes in Truelight Colour Spaces, with a focus on enhancements to its color management system. The Redesigned Output Display Pipeline necessitated a re-thinking of the color space architecture. It intro…",Newsshooter,2026-02-03T09:25:31Z,Positive,0.9889860153198242,0.0110140023753046,0.9889860153198242,https://www.newsshooter.com/2026/02/03/filmlight-baselight-v7-truelight-colour-space-improvements/,0,0.00012914373655803502,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,See the 2026 Blender development roadmap,"Check out the major features now in development for the open-source 3D software and due for release in Blender 5.1, 5.2, 5.3 and beyond.",Cgchannel.com,2026-02-03T09:20:45Z,Positive,0.7571862936019897,0.2428136616945266,0.7571862936019897,https://www.cgchannel.com/2026/02/see-the-2026-blender-development-roadmap/,0,0.00010925887181656435,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Greatest free 200 spins no deposit 2024 Web based casinos Us Play for A real income Now,"Posts Fans Gambling enterprise – Perfect for FanCash, High definition picture (MI, Nj-new jersey, PA, WV): free 200 spins no […]",Smallbusinessbranding.com,2026-02-03T09:19:01Z,Positive,0.6767821311950684,0.323217898607254,0.6767821311950684,https://www.smallbusinessbranding.com/172561/greatest-free-200-spins-no-deposit-2024-web-based-casinos-us-play-for-a-real-income-now/,1,0.9940622448921204,Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,iPhone 13 128GB $727 at Officeworks,New iPhone 13 128GB For $728 at Office works. Low price to enter the Apple ecosystem. Still a very capable phone. Different colours available. Why get a crappy “refurb” with a battery that …,Ozbargain.com.au,2026-02-03T09:17:14Z,Negative,0.9301941394805908,0.9301941394805908,0.0698058530688285,https://www.ozbargain.com.au/node/946685,0,0.0013677190290763974,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,mps-flash-attn 0.3.3,Flash Attention for PyTorch on Apple Silicon (M1/M2/M3/M4),Pypi.org,2026-02-03T09:16:17Z,Positive,0.9094703793525696,0.0905296579003334,0.9094703793525696,https://pypi.org/project/mps-flash-attn/0.3.3/,0,4.829974932363257e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Combine Apple Notes & Claude : Creates Contextual Tasks from Meeting Scribbles,"Have you ever left a meeting with a notebook full of scribbled ideas, only to feel overwhelmed by the task of turning those notes into actionable steps? It’s a common struggle, but one that’s quickly becoming a thing of the past. Below, Tom from ICOR takes yo…",Geeky Gadgets,2026-02-03T09:14:59Z,Negative,0.9307298064231871,0.9307298064231871,0.0692701935768127,https://www.geeky-gadgets.com/apple-notes-claude-automations/,0,0.0006113433046266437,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Jon Stewart Explains Why His Name Is in the Epstein Files: ‘This Is Actually True’,"The Daily Show host noted that despite the influx of new information nobody ""is going to be held accountable for any of this""",Rolling Stone,2026-02-03T09:13:37Z,Negative,0.9094074368476868,0.9094074368476868,0.090592548251152,http://www.rollingstone.com/tv-movies/tv-movie-news/jon-stewart-epstein-files-the-daily-show-trump-1235510201/,0,0.00011486544099170715,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"Junior Sales / Lead Generation (Internship) by SysGears, 16 February","Date: 16 February (Monday)Place: Online

We are looking for 2-3
 Junior Sales Manager aspiring to become a sales professional and ready to grow in Lead Generation and Full-Cycle Sales. You’ll work closely with a seasoned mentor, follow an internal training p…",Dou.ua,2026-02-03T09:07:08Z,Positive,0.9721765518188475,0.0278235208243131,0.9721765518188475,https://dou.ua/calendar/56327/,1,0.9995569586753845,Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Here’s what you can expect from Apple’s rumoured iPhone Flip,"Apple is reportedly exploring a clamshell-style flip iPhone, potentially arriving in 2027 as a compact alternative to Samsung's Galaxy Z Flip.",The Times of India,2026-02-03T09:06:38Z,Positive,0.9302411675453186,0.0697587728500366,0.9302411675453186,https://economictimes.indiatimes.com/magazines/panache/heres-what-you-can-expect-from-apples-rumoured-iphone-flip/articleshow/127881387.cms,0,0.008032837882637978,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Everything you ever wanted to know about Amiga UNIX,"We recently talked about Apple’s pre-Mac OS X dabblings in UNIX, but Apple wasn’t the only computer and operating system company exploring UNIX alternatives. Microsoft had the rather successful Xenix, Atari had ASV, Sony had NEWS, to name just a very small fe…",Madshrimps.be,2026-02-03T08:49:59Z,Negative,0.8545460104942322,0.8545460104942322,0.1454539895057678,https://www.madshrimps.be/news/everything-you-ever-wanted-to-know-about-amiga-unix/,0,0.0038955439813435078,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Fruits to Eat When You Have Cancer,"When you're going through cancer treatment or trying to keep cancer from coming back, some fruits may be better than others. Learn more about which fruits to choose.",WebMD,2026-02-03T08:47:49Z,Positive,0.8988034129142761,0.1011965572834014,0.8988034129142761,https://www.webmd.com/cancer/cm/fruits-cancer,0,0.00524895777925849,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,I recommend these USB-C connectors to anyone with a laptop - here's what they do,Busted USB-C ports are a problem. These affordable breakaway accessories protect them at an affordable price.,ZDNet,2026-02-03T08:40:47Z,Negative,0.9597262144088744,0.9597262144088744,0.040273830294609,https://www.zdnet.com/article/magnetic-usb-c-adapter-240w-duhesin-review/,0,0.00015873562369961292,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"50,000-year-old fire traces might hold secrets about China's uninterrupted civilization","Archaeological discoveries in China, including fire traces from 50,000 years ago and the grid-planned capital of the Xia Dynasty, reveal humanity's deep roots and the early rise of states. These findings, alongside sites showcasing cultural integration, highl…",The Times of India,2026-02-03T08:34:57Z,Positive,0.6883866190910339,0.311613380908966,0.6883866190910339,https://timesofindia.indiatimes.com/etimes/trending/50000-year-old-fire-traces-might-hold-secrets-about-chinas-uninterrupted-civilization/articleshow/127880349.cms,0,0.00020234404655639082,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Most of you are really excited to try out this rival to the Galaxy Z Fold 8 and the iPhone Fold,The Honor Magic V6 is shaping up to be the foldable worth waiting for this year.,PhoneArena,2026-02-03T08:34:26Z,Positive,0.9673065543174744,0.0326935164630413,0.9673065543174744,https://www.phonearena.com/news/poll-suggests-you-are-excited-for-the-magic-v6_id177902,0,0.0027175340801477432,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Apple’s iPhone 18: Dynamic Island Redesign & A20 Chip Power,"Apple’s highly anticipated iPhone 18 lineup is already generating widespread excitement, with leaks and rumors hinting at significant advancements in design, technology, and functionality. Among the most intriguing developments is the potential debut of the i…",Geeky Gadgets,2026-02-03T08:30:20Z,Positive,0.5276218056678772,0.4723782539367676,0.5276218056678772,https://www.geeky-gadgets.com/iphone-18-leaks-4/,0,0.0014734433498233557,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Don Lemon Addresses Arrest on ‘Kimmel’: ‘I Am Not a Protester’,Don Lemon appeared on 'Jimmy Kimmel Live' to discuss being arrested for covering an anti-ICE protest in Minnesota.,Rolling Stone,2026-02-03T08:28:10Z,Negative,0.9653610587120056,0.9653610587120056,0.0346389636397361,http://www.rollingstone.com/tv-movies/tv-movie-news/don-lemon-arrest-kimmel-interview-1235510190/,0,0.00020432779274415225,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,iPhone Fold leak shows Apple borrowing design cues from iPad,"A new leak provides more details about the foldable iPhone's design, pointing to several similarity with iPads.
(via Cult of Mac - Your source for the latest Apple news, rumors, analysis, reviews, how-tos and deals.)",Cult of Mac,2026-02-03T08:23:31Z,Negative,0.8450267910957336,0.8450267910957336,0.1549732536077499,https://www.cultofmac.com/news/iphone-fold-leak-shows-apple-borrowing-design-cues-from-ipad,0,0.00028806598857045174,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Apple’s $3 Creator Suite Undercuts Adobe & Microsoft : Perfect for Students,"What if you could access professional-grade apps and innovative features for less than the cost of a streaming subscription? Below, GadgetMatch takes you through how Apple’s new Creator Studio is transforming the creative world with its $12.99-per-month subsc…",Geeky Gadgets,2026-02-03T08:16:53Z,Negative,0.6427832841873169,0.6427832841873169,0.3572167158126831,https://www.geeky-gadgets.com/apple-creator-studio-5/,0,9.897033305605873e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"PGYTECH Launches RetroVa on Kickstarter, Innovating Camera-Inspired Experience for Mobile Photography","PGYTECH, a global photography lifestyle brand, announced the official launch of RetroVa Vintage Imaging Kit on Kickstarter today (January 29th). Designed to ...",Antaranews.com,2026-02-03T08:12:27Z,Positive,0.9930872321128844,0.0069127562455832,0.9930872321128844,https://en.antaranews.com/news/402714/pgytech-launches-retrova-on-kickstarter-innovating-camera-inspired-experience-for-mobile-photography,0,0.001602701609954238,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"[Prime] UGREEN FineTrack Rechargeable Smart Tag 4-Pack Android $42.23, iOS $44.79 Delivered @ UGREEN via Amazon AU","Android — Save 20% at checkout iOS — Save 20% at checkout USB-C Rechargeable: Say goodbye to the hassle of having to replace batteries, one charge can last up to 12 months. You can …",Ozbargain.com.au,2026-02-03T08:08:25Z,Negative,0.7848715782165527,0.7848715782165527,0.2151283770799636,https://www.ozbargain.com.au/node/946676,0,0.0006858661072328687,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Hírkedd – Happy’s Place 3. évad! St. Denis Medical 3. évad!,"Mai magyar premier: – + RTL+: Tom Brady – Az aréna bajnoka 1. évad Premier: High Hoops S2, Silent Witness S29 (dupla), Australian Idol S11, Married At First Sight AUS S13, Secret Genius S1, Vinnie Jones in the Country S1, Platoon 24 7 Preparing for War S1, Mo…",Sorozatjunkie.hu,2026-02-03T08:05:02Z,Positive,0.6900430917739868,0.3099569082260132,0.6900430917739868,https://www.sorozatjunkie.hu/2026/02/03/hirkedd-happys-place-3-evad-st-denis-medical-3-evad/,0,5.804353713756427e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Apple and Motorola are the MVPs of the latest US smartphone market report while Samsung disappoints,"Believe it or not, no less than 69 percent of all smartphones sold stateside in Q4 2025 were iPhones.",PhoneArena,2026-02-03T08:02:30Z,Negative,0.9585485458374025,0.9585485458374025,0.0414515137672424,https://www.phonearena.com/news/us-smartphone-market-report-q4-2025-apple-motorola-samsung-share_id177899,0,0.0031136481557041407,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Infinix NOTE Edge Debuts as the First Smartphone Powered by MediaTek Dimensity 7100 and the All-New XOS 16,"Discover the new Infinix NOTE Edge, the world’s first smartphone with the MediaTek Dimensity 7100. Experience stable 5G and the all-new XOS 16.

Read More: https://punchng.com/infinix-note-edge-debuts-as-the-first-smartphone-powered-by-mediatek-dimensity-7100…",The Punch,2026-02-03T08:00:06Z,Positive,0.9680916666984558,0.0319083370268344,0.9680916666984558,https://punchng.com/infinix-note-edge-debuts-as-the-first-smartphone-powered-by-mediatek-dimensity-7100-and-the-all-new-xos-16/,0,0.00013638430391438305,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Money Talks: What Retirement Crisis?,"In this Money Talks: Emily Peck is joined by Andrew Biggs, author of The Real Retirement Crisis, to talk about how the data contradicts the so-called ""retirement crisis” in the US, what we misunderstand about the system, and what we should be thinking about w…",Acast.com,2026-02-03T08:00:00Z,Negative,0.9547308683395386,0.9547308683395386,0.0452691204845905,https://shows.acast.com/slate-money/episodes/6981529c13c1477af2ecc57b,1,0.999309778213501,Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Python Bytes: #468 A bolt of Django,"News and announcements from the Python community for the week of Feb 3rd, 2026",Pythonbytes.fm,2026-02-03T08:00:00Z,Negative,0.5638177394866943,0.5638177394866943,0.4361822009086609,https://pythonbytes.fm/episodes/show/468/a-bolt-of-django,0,5.697948654415086e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,『PUBG MOBILE』と韓国発『パンパンくんの日常』がコラボレーション,"[KRAFTON JAPAN株式会社]
[画像1: https://prcdn.freetls.fastly.net/release_image/82433/364/82433-364-82d05f76e0f65e6ed3e419f4ce4f5090-1920x1080.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",Prtimes.jp,2026-02-03T08:00:00Z,Positive,0.787875771522522,0.2121241986751556,0.787875771522522,https://prtimes.jp/main/html/rd/p/000000364.000082433.html,0,0.0015569579554721713,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,A lifetime subscription for this iOS scanner app is only $28 with this discount code (was $199.90),"Macworld







TL;DR: iScanner is an iOS scanner app with a lifetime subscription on sale now for $27.99 with code SCAN.




Desktop scanners are expensive, take up a whole lot of space, and they can break. If you need to scan documents regularly, iScanner…",Macworld,2026-02-03T08:00:00Z,Negative,0.869342029094696,0.869342029094696,0.1306580007076263,https://www.macworld.com/article/3046303/a-lifetime-subscription-for-this-ios-scanner-app-is-only-28-with-this-discount-code-was-199-90.html,0,0.0004967869026586413,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"Sorry Chandler, But Mac ‘Wants To Fight A Good Striker’Like Ruffy","As we inch closer to the mega UFC White House event in June, all eyes remain on Conor McGregor. The Irish superstar is the biggest possible name who could headline the card, and he’s made it clear he wants top billing for his long-awaited (and unlikely?) UFC …",MMA Mania,2026-02-03T08:00:00Z,Negative,0.5412402749061584,0.5412402749061584,0.4587597548961639,https://www.mmamania.com/ufc-news/419951/sorry-michael-chandler-but-conor-mcgregor-wants-to-fight-a-good-striker-like-mauricio-ruffy,0,3.962283153668977e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Don Lemon says he offered to turn himself in but agents were sent for him,Don Lemon says he offered to turn himself in to face charges over his coverage of a protest at a church but federal agents were sent for him anyway.,CBS News,2026-02-03T07:56:22Z,Negative,0.9647656083106996,0.9647656083106996,0.0352344065904617,https://www.cbsnews.com/news/don-lemon-offered-turn-himself-in-agents-sent-anyway-jimmy-kimmel/,0,0.0019378084689378738,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"Shrinking Season 3 Episode 2 release time, schedule and how to watch on Apple TV: Global streaming timings for all regions","Shrinking Season 3 Episode 2 release time, schedule and how to watch explains when the new episode titled “Happiness Mission” will stream, the full episode list, cast details, story focus, Apple TV subscription plans, free viewing options, and weekly release …",The Times of India,2026-02-03T07:56:16Z,Negative,0.967132568359375,0.967132568359375,0.0328674241900444,https://economictimes.indiatimes.com/news/international/us/shrinking-season-3-episode-2-release-time-schedule-and-how-to-watch-on-apple-tv-global-streaming-timings-for-all-regions-apple-tv-happiness-mission/articleshow/127878747.cms,0,0.0031005870550870895,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Pokies Suppliers Wheel Of Wealth Special Edition slot machine Aristocrat Pokies Hosts,Blogs Wheel Of Wealth Special Edition slot machine – Papua The brand new Guinea on line position sites Happy to […],Smallbusinessbranding.com,2026-02-03T07:45:41Z,Positive,0.8396536111831665,0.1603464186191558,0.8396536111831665,https://www.smallbusinessbranding.com/172279/pokies-suppliers-wheel-of-wealth-special-edition-slot-machine-aristocrat-pokies-hosts/,0,0.0008924821158871055,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,More iPhones from India? US trade deal shot in the arm for electronics makers,"The US-India trade deal is seen as a policy-stability signal for Apple-led electronics exports, even if it may not immediately lift volumes.",Livemint,2026-02-03T07:40:19Z,Positive,0.9721542000770568,0.0278457384556531,0.9721542000770568,https://www.livemint.com/companies/news/more-iphones-from-india-us-trade-deal-shot-in-the-arm-for-electronics-makers-11770099466528.html,1,0.9946611523628235,Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Why Are People Blurring Their Homes on Google Maps? The Real Reasons Revealed,"Ever scrolled by your house on Google Maps and felt a little exposed? If so, you’re not alone. An increasing number of people—especially in France—are",TalkAndroid,2026-02-03T07:30:00Z,Negative,0.9448170065879822,0.9448170065879822,0.0551829487085342,https://www.talkandroid.com/520092-why-are-people-blurring-their-homes-on-google-maps-the-real-reasons-revealed/,0,0.0012085025664418936,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Stop paying for Mac cleaners: Use this free command-line tool instead,"If you'd like to free up space on your Mac, there's no need to do it manually when you can employ a mole.",ZDNet,2026-02-03T07:29:36Z,Positive,0.5806922912597656,0.4193076491355896,0.5806922912597656,https://www.zdnet.com/article/deep-clean-your-mac-with-this-command-line-tool/,0,0.001049621612764895,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,"Bigg Boss OTT fame Chandrika Dixit aka ‘Vada Pav girl’ accuses her husband of cheating; says, “Saboot mere paas hai”","Vada Pav seller turned social media star Chandrika Dixit has shared a distressing video, tearfully accusing her husband of infidelity. She presented chats and photos as evidence, claiming to have endured the situation for months while managing work and family…",The Times of India,2026-02-03T07:17:37Z,Negative,0.9679691195487976,0.9679691195487976,0.0320309437811374,https://timesofindia.indiatimes.com/tv/news/hindi/bigg-boss-ott-fame-chandrika-dixit-aka-vada-pav-girl-accuses-her-husband-of-cheating-says-saboot-mere-paas-hai/articleshow/127878882.cms,0,0.05471988767385483,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,5 dead as bus carrying 30 passengers falls into gorge in Dehradun,"A heartbreaking incident unfolded in the Kalsi region of Dehradun Tuesday morning, where a Himachal Roadways bus veered off the road and plunged into a treacherous gorge along Meenak Road. With over 30 souls aboard, at least five sadly lost their lives.",The Times of India,2026-02-03T07:16:03Z,Negative,0.8302842974662781,0.8302842974662781,0.1697157174348831,https://timesofindia.indiatimes.com/city/dehradun/5-killed-as-bus-falls-into-deep-gorge-in-dehraduns-kalsi-area/articleshow/127878940.cms,0,3.255670526414178e-05,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,The 13-inch M5 iPad Pro 256GB Wi-Fi Is $149 Off,"The 13-inch iPad Pro is discounted by $149, making the jump to the next generation M5 Chip more affordable. Tackle professional projects and heavy workloads, even your most demanding tasks, with the speed and power of this iPad. M5 delivers a processing speed…",iLounge,2026-02-03T07:08:22Z,Negative,0.8603288531303406,0.8603288531303406,0.139671191573143,https://www.ilounge.com/news/daily-deals/the-13-inch-m5-ipad-pro-256gb-wi-fi-is-149-off-2,0,0.0006004539900459349,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,Interface MAC Address in IOS Layer-2 Images,"Here’s another “You can’t make this up, but it sounds too crazy to be true” story: Cisco IOS layer-2 images change the interface MAC address when you change the interface switchport status.
Let me start with a bit of background:

IOL Layer 2 image starts with…",Ipspace.net,2026-02-03T07:08:00Z,Negative,0.8097133040428162,0.8097133040428162,0.1902866512537002,https://blog.ipspace.net/2026/02/ios-layer2-mac-address/,0,0.0002658548764884472,Non-Financial
AAPL,Company,AAPL,KEYWORD_SEARCH,M5 Pro and M5 Max Chips for the MacBook Pro could Roll Out with macOS 26.3,"Mark Gurman from Bloomberg reports that Apple is planning M5 Pro and M5 Max MacBook Pro models in line with the release of macOS 26.3. Currently, macOS 26.3 is still in beta but should be available globally soon with a February release date. The new models ha…",iLounge,2026-02-03T07:05:51Z,Positive,0.9166254997253418,0.0833745375275611,0.9166254997253418,https://www.ilounge.com/news/mac/macbook-pro/m5-pro-and-m5-max-chips-for-the-macbook-pro-could-roll-out-with-macos-26-3,0,0.0007943359669297934,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Swedish government wants to call MPs back to parliament from summer break,Sweden's government wants to call MPs back to parliament during the summer recess so that it can drive through the last remaining policies it agreed under the Tidö Agreement with the Sweden Democrats.,The Local Sweden,2026-02-03T10:25:23Z,Positive,0.6867581605911255,0.3132418394088745,0.6867581605911255,https://www.thelocal.se/20260203/swedish-government-wants-to-call-mps-back-to-parliament-from-summer-break,0,0.00013109279097989202,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,6-Pack 1 Quart Castrol Power1 4T 10W-40 Full Synthetic Motorcycle Oil $40.03 + Free Shipping,"Amazon [amazon.com] has *6-Pack 1 Quart Castrol Power1 4T 10W-40 Full Synthetic Motorcycle Oil* for *$40.03*. *Shipping is free*. 
 
 
Product Description from Amazon:[list][*]Formulated with Trizone...",Slickdeals.net,2026-02-03T10:22:40Z,Positive,0.9783491492271424,0.021650867536664,0.9783491492271424,https://slickdeals.net/f/19169173-6-pack-1-quart-castrol-power1-4t-10w-40-full-synthetic-motorcycle-oil-40-03-free-shipping,0,0.13243445754051208,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,The Brands AI Agents Will Recommend Are Already Pulling Ahead,"For two decades, marketing invested in being findable. But as shopping moves inside AI conversations, the question facing senior marketers has changed. The new imperative is whether an algorithm will recommend your brand on a consumer’s behalf. That sounds su…",ClickZ,2026-02-03T10:20:33Z,Negative,0.7595673203468323,0.7595673203468323,0.2404327243566513,https://www.clickz.com/the-brands-ai-agents-will-recommend-are-already-pulling-ahead/272410/,0,0.017566265538334846,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Norway parliament supports monarchy despite scandals,"OSLO, Feb 3 (Reuters) - Norway’s parliament on Tuesday voted overwhelmingly in favour of maintaining the country’s monarchy, rejecting a proposed change to a republic, de… Leggi",Internazionale.it,2026-02-03T10:20:13Z,Negative,0.6315470337867737,0.6315470337867737,0.3684529364109039,https://www.internazionale.it/ultime-notizie-reuters/2026/02/03/norway-parliament-supports-monarchy-despite-scandals,0,8.654131670482457e-05,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Cincoze CV-221C 21.5-inch modular slim Panel PC supports up to Intel Core Ultra 3/5/7 Meteor Lake-PS SoC,"Cincoze CV-211C is a family of 21.5-inch modular slim panel PCs powered by Intel Core Ultra 3/5/7 Meteor Lake-PS SoC (P2302 Series), Core i3-1215UE or Core-i5-1245UE Alder Lake processor (P2202 Series), Core i3-8145UE or Core i5-8365UE Whiskey Lake SoC (P2102…",CNX Software,2026-02-03T10:19:33Z,Positive,0.9710458517074584,0.0289541557431221,0.9710458517074584,https://www.cnx-software.com/2026/02/03/cincoze-cv-221c-21-5-inch-modular-slim-panel-pc-supports-up-to-intel-core-ultra-3-5-7-meteor-lake-ps-soc/,0,0.00039144017500802875,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Yes4All 350LBS Professional Wooden Balance Board (A.Black) $14.72 + Free Shipping w/ Prime or on $35+ (1 replies),"Amazon [amazon.com] has Yes4All 350LBS Professional Wooden Balance Board (A.Black) for $14.72. Shipping is free w/ Prime or on $35+.





Not sure if this is a deal? Most recent/likely expired threads",Slickdeals.net,2026-02-03T10:18:27Z,Positive,0.8095772862434387,0.1904227137565612,0.8095772862434387,https://slickdeals.net/f/19169164-yes4all-350lbs-professional-wooden-balance-board-a-black-14-72-free-shipping-w-prime-or-on-35,1,0.999725878238678,Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,AWS to Lead Supply Chain Intelligence Workshop at Procurement and Supply Chain LIVE: The Net Zero Summit 2026,"AWS will lead a hands-on supply chain intelligence workshop at Sustainability LIVE 2026, focused on AI-driven insight, resilience and decarbonisation....",GlobeNewswire,2026-02-03T10:18:00Z,Positive,0.9857673645019532,0.0142326783388853,0.9857673645019532,https://www.globenewswire.com/news-release/2026/02/03/3230805/0/en/AWS-to-Lead-Supply-Chain-Intelligence-Workshop-at-Procurement-and-Supply-Chain-LIVE-The-Net-Zero-Summit-2026.html,0,0.0026853138115257025,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Landmark agreements secured after first UK-China Financial Working Group in Beijing,British jobs and businesses to be supported by enhanced cooperation with China in financial services,Www.gov.uk,2026-02-03T10:14:10Z,Positive,0.9936914443969728,0.0063085816800594,0.9936914443969728,https://www.gov.uk/government/news/landmark-agreements-secured-after-first-uk-china-financial-working-group-in-beijing,1,0.9993423819541931,Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,pulumi-aws 7.17.0a1770104813,A Pulumi package for creating and managing Amazon Web Services (AWS) cloud resources.,Pypi.org,2026-02-03T10:12:57Z,Positive,0.9843989610671996,0.0156009765341877,0.9843989610671996,https://pypi.org/project/pulumi-aws/7.17.0a1770104813/,0,0.005859063006937504,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,"Australia Buy Now Pay Later Business Report 2026: Market to Grow by 17.5% to Reach $18.34 Billion this Year - Forecast to 2031 Featuring Afterpay, ZipPay, PayPal, Sezzle","The Australian BNPL market offers opportunities from regulatory integration, enhancing consumer trust and mainstream adoption. Providers can capitalize on growth by focusing on profitability, disciplined underwriting, and embedded retail solutions. Integratio…",GlobeNewswire,2026-02-03T10:12:00Z,Positive,0.9953168630599976,0.0046830978244543,0.9953168630599976,https://www.globenewswire.com/news-release/2026/02/03/3230802/28124/en/Australia-Buy-Now-Pay-Later-Business-Report-2026-Market-to-Grow-by-17-5-to-Reach-18-34-Billion-this-Year-Forecast-to-2031-Featuring-Afterpay-ZipPay-PayPal-Sezzle.html,1,0.9991426467895508,Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Drone attacks on Ethiopia's restive Tigray kill one,"Addis Ababa (AFP) Jan 31, 2026


 Two drone attacks in Ethiopia's northern Tigray region on Saturday targeted trucks and killed a driver, as fears grew of a fresh conflict between local and federal forces. 

Hostilities broke out in recent days in Tsemlet, we…",Spacewar.com,2026-02-03T10:09:05Z,Negative,0.9723544716835022,0.9723544716835022,0.0276455543935298,https://www.spacewar.com/reports/Drone_attacks_on_Ethiopias_restive_Tigray_kill_one_999.html,0,4.285628529032692e-05,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,New science and innovation board comes as Pentagon cuts science research elsewhere,"Even as the Defense Department gets leaner to fast-track new tech adoption, they are slashing areas needed to support and secure innovation.",Defense One,2026-02-03T10:03:30Z,Negative,0.9697381258010864,0.9697381258010864,0.0302619133144617,https://www.defenseone.com/technology/2026/02/new-science-and-innovation-board-comes-pentagon-cuts-science-research-elsewhere/411146/,0,0.03297023847699165,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,EXC: Epstein Files Reveal Labour Used ‘Code Names’ to Avoid Freedom of Information Laws,Mandelson would never have been in a position to forward market sensitive information to sick paedo friend Jeffrey Epstein without the patronage of certain former Prime Minister. Gordon Brown brought Mandelson back to Cabinet in one of his major ‘comebacks’… …,Order-order.com,2026-02-03T10:02:39Z,Negative,0.8369178771972656,0.8369178771972656,0.1630821228027343,https://order-order.com/2026/02/03/exc-epstein-files-reveal-labour-used-code-names-to-avoid-freedom-of-information-laws/,0,9.475139813730493e-05,Non-Financial
AMZN,Company,AMZN,KEYWORD_SEARCH,Victorious Virginia Democrats morph from pretend moderates into liberal extremists over night,"Virginia Democrats under Gov. Abigail Spanberger introduce sweeping tax hikes and anti-business policies, reversing Republican Gov. Glenn Youngkin's economic gains.",Fox News,2026-02-03T10:00:57Z,Negative,0.9460763335227966,0.9460763335227966,0.0539237260818481,https://www.foxnews.com/opinion/victorious-virginia-democrats-morph-from-pretend-moderates-liberal-extremists-over-night,0,0.00018759429804049432,Non-Financial
